ITEM_NAME,TYPE
大宝 哥 奶油味 夏威夷 果 袋装 坚果 干果 零食 休闲 食品 送 开口 器,食品/饮料/酒水    休闲食品    坚果炒货
鹭珍 鱼皮 花生 休闲 零食 任选 鱼皮 花生 贡糖 花生 花生米 休闲 小食 莲子 酥 袋,食品/饮料/酒水    休闲食品    坚果炒货
美国进口 柯可蓝 Kirkland 碧根 果仁 山 核桃仁 柯 克兰 进口 坚果 零食 保税区 发货,食品/饮料/酒水    休闲食品    坚果炒货
天 喔 悦享 礼盒 开心果 碧根果 坚果 炒货 踏青 零食 大礼包 送 男女朋友 约,食品/饮料/酒水    休闲食品    坚果炒货
正宗 安徽 特产 国泰 张二嘎 炒货 精品 零食 兰花 豆 怪味 豆崩豆 崩豆 袋,食品/饮料/酒水    休闲食品    坚果炒货
四皓 陕西 秦岭 特产 坚果 炒货 健康 零食 四皓 熟制 板栗 仁甘栗仁,食品/饮料/酒水    休闲食品    坚果炒货
宝莎 食品 甘草 白 柠檬 休闲 办公 零嘴 果干 零 食品 凉果 小吃 果脯 蜜饯,食品/饮料/酒水    休闲食品    蜜饯果干
宝莎 食品 鲜 薯条 休闲 办公 零嘴 果干 零 食品 地瓜干 红薯 小吃,食品/饮料/酒水    休闲食品    蜜饯果干
金 喇叭 休闲 果脯 干果 广西 特产 零食 木瓜 干 袋,食品/饮料/酒水    休闲食品    蜜饯果干
鹭珍 盐津 榄 罐 蜜饯 果脯 果干 休闲 食品,食品/饮料/酒水    休闲食品    蜜饯果干
北京 特产 零食 好 亿家 豌豆黄 散装 零食,食品/饮料/酒水    休闲食品    蜜饯果干
迪 巴拉 Dybala 天然 混合 水果 干 仓鼠 兔子 荷兰猪 龙猫 通用 零食,食品/饮料/酒水    休闲食品    蜜饯果干
好想你 红枣 官方 正品 野 酸味 大枣 新疆 特产 阿克苏 灰 枣子 零食 袋,食品/饮料/酒水    休闲食品    蜜饯果干
幸运 草 新疆 特产 无花果 干 袋装 和 袋装 休闲 办公室 零食,食品/饮料/酒水    休闲食品    蜜饯果干
新疆 特产 休闲 零食 灵注 绿 葡萄干 袋 袋,食品/饮料/酒水    休闲食品    蜜饯果干
天福 茗茶 茶香 橄榄 蜜饯 果脯 零食 果干 清新 爽脆 闽南 特产 零食,食品/饮料/酒水    休闲食品    蜜饯果干
农夫 山庄 草本 润梅 系列 孕妇 休闲 零食 罗汉果 润喉 糖,食品/饮料/酒水    休闲食品    蜜饯果干
天 喔 主意 青 葡萄干 无核 无籽 果脯 果干 独立 小包装 袋,食品/饮料/酒水    休闲食品    蜜饯果干
鲜 引力 果干 休闲 零 食品 鲜 引力 蔓越莓 果干 克 袋,食品/饮料/酒水    休闲食品    蜜饯果干
闽宏堂 红萝卜 干 蜜饯 果脯 果干 红萝卜 休闲 办公 零食 包邮,食品/饮料/酒水    休闲食品    蜜饯果干
百瑞源 宁夏 枸杞子 芽茶 茶叶 绿茶 筒装,食品/饮料/酒水    休闲食品    蜜饯果干
怡达 山楂 大礼包 组合 办公室 零食 小吃 果干,食品/饮料/酒水    休闲食品    蜜饯果干
台湾 馆 进口 蝶恋湾 果脯 果干 蜜饯 水果 干 无籽 葡萄干,食品/饮料/酒水    休闲食品    蜜饯果干
雪海 梅乡 果干 果脯 组合 罐装 口味 可 选 美国 西梅 罐,食品/饮料/酒水    休闲食品    蜜饯果干
宁特 新货 宁夏 中 宁 枸杞子 袋装 特优 级 苟杞,食品/饮料/酒水    休闲食品    蜜饯果干
买 一赠 一 恒佳 沙果 干 果脯 零食 休闲 食品 礼盒 礼包 小吃 内蒙古 特产 袋装,食品/饮料/酒水    休闲食品    蜜饯果干
京都 念慈 菴 乌梅 糖 克 粒 盒 铁盒 装 盒,食品/饮料/酒水    休闲食品    蜜饯果干
姚 太太 水晶 蜜枣 山楂 饼 雪 山楂 奇异果 糕 酸枣 糕 鸡 脆骨 纤维 棒 紫 薯条 青口 梅煮 瓜子 山楂糕 山楂 果蔬 条 山楂糕,食品/饮料/酒水    休闲食品    蜜饯果干
零食 大礼包 海珠 园 罐 陈皮 杨梅 老婆 梅 盐津 榄 条 盐津 葡萄 紫苏 梅 各 罐 即食,食品/饮料/酒水    休闲食品    蜜饯果干
幸运 草 新疆 特产 圣女 果干 爱情 之果 袋装 休闲 零食,食品/饮料/酒水    休闲食品    蜜饯果干
北京 特产 零食 小吃 老 北京 好 亿家 冰糖葫芦 休闲 袋装 散装,食品/饮料/酒水    休闲食品    蜜饯果干
德丰 红烧 牛肉 罐头 罐 全部 红烧 口味 一鼎 美食,食品/饮料/酒水    休闲食品    肉干肉脯
蜀道 香 灯影 牛肉 丝 四川 特产 香辣 麻辣味 牛肉 丝 休闲 零 食品 熟食 牛肉干 小吃 私房 菜 下酒菜,食品/饮料/酒水    休闲食品    肉干肉脯
月 盛斋 禧 月香 颂 熟食 礼盒 红烧 牛腱 五香 卤 牛肉 等 款 食品,食品/饮料/酒水    休闲食品    肉干肉脯
草原 旭日 内蒙古 特产 手 撕 风干 牛肉干 草原 骄子 肉 金子 原味,食品/饮料/酒水    休闲食品    肉干肉脯
金 喇叭 XO 酱 烤制 五 香味 牛肉干 牛肉 片 香 辣味,食品/饮料/酒水    休闲食品    肉干肉脯
四川 特产 有友 泡椒 花生 重庆 特产 零 食品 小吃 下酒菜 独立 小包装,食品/饮料/酒水    休闲食品    肉干肉脯
山西 特产 酱味 平遥 宝聚源 卤 牛肉 牛腱 肉 真空包装 熟 牛肉 免 运费 部分 地区,食品/饮料/酒水    休闲食品    肉干肉脯
内蒙古 馆 佘太纯 粮 内蒙古 特产 白酒 饮品 度 佘太纯 粮,食品/饮料/酒水    休闲食品    肉干肉脯
厦门 特产 振坤记 同安 封肉 笋干 蒜 香土 猪 排骨 土 猪 卤肉 熟食 肉脯 真空包装 扣肉 蒜 香 排骨 姜 母鸭,食品/饮料/酒水    休闲食品    肉干肉脯
江西 馆 江西 特产 煌 上煌 酱 卤鸭 舌香 辣味 精装 真空 单包 克 休闲 零食 小吃,食品/饮料/酒水    休闲食品    肉干肉脯
买三送 一 鸭 翅 楚味 占记 卤味 鸭 脖 鸭头 鸭 锁骨 鸭掌 鸭肫 鸭舌 酸甜 麻辣 湖北 特产 休闲 肉类 熟食 零食 鸭 翅,食品/饮料/酒水    休闲食品    肉干肉脯
老师傅 驴肉 驴 布丁 五香 香辣 休闲 小吃 零食 新鲜 真空 驴肉 五香,食品/饮料/酒水    休闲食品    肉干肉脯
哈肉联 哈尔滨 红肠 根 品尝 组合装 共 蒜 香熏 香 开袋 即食 香肠,食品/饮料/酒水    休闲食品    肉干肉脯
海南 特产 馆 烤鳗鱼 丝 烘烤 鱼丝 肉脯 休闲 食品 海鲜 味 零食 小吃,食品/饮料/酒水    休闲食品    肉干肉脯
喻之味 灯影 牛肉 丝 四川 小吃 麻辣 牛肉 丝 牛肉干 办公 美味 零食 包 五 香味,食品/饮料/酒水    休闲食品    肉干肉脯
浙江 馆 浙江 温州 藤 桥牌 特产 鸭 舌头 礼盒装 鸭舌 经典 微辣,食品/饮料/酒水    休闲食品    肉干肉脯
月 盛斋 熟食 礼盒 牛肉 牛腱 牛筋 伊礼 食香 熟食,食品/饮料/酒水    休闲食品    肉干肉脯
牛肉干 内蒙古 特产 蒙都手 撕 风干 牛肉干 克 休闲 食品 五 香味,食品/饮料/酒水    休闲食品    肉干肉脯
四川 特产 蜀道 香 麻辣 肉干 肉脯 熟食 小吃 香炭 烤 手 撕 牛肉,食品/饮料/酒水    休闲食品    肉干肉脯
内蒙古 大 草原 特产 草原 肉 金子 独伊佳 风干 牛肉干 克 零食,食品/饮料/酒水    休闲食品    肉干肉脯
牛肉干 内蒙古 独伊佳 风干 牛肉干 克 清真 零食 麻辣味,食品/饮料/酒水    休闲食品    肉干肉脯
良品 铺子 甜辣 鸭 脖 香辣 猪蹄 小 鸡腿 肉类 零 食品 休闲 美味 奥尔良 风味 鸡翅 中,食品/饮料/酒水    休闲食品    肉干肉脯
熟食 礼盒 大礼包 天福 号 老 北京 过年 熟食 礼盒 kg,食品/饮料/酒水    休闲食品    肉干肉脯
张飞 牛肉干 什锦 多 口味 独立 小包装 四川 熟食 牛肉干,食品/饮料/酒水    休闲食品    肉干肉脯
金 喇叭 野山 椒 凤爪 重庆 风味 特产 泡椒味 鸡爪 零食 包,食品/饮料/酒水    休闲食品    肉干肉脯
雨润 够 辣 鱼条 袋 湖南 香辣 小鱼 仔鱼 干 麻辣 口水 鱼 毛毛 鱼 休闲 小 零食 小辣鱼,食品/饮料/酒水    休闲食品    肉干肉脯
卤冠 双流 兔头 四川 特产 休闲 零食 礼 袋装 个 兔头 口味 随机,食品/饮料/酒水    休闲食品    肉干肉脯
海欣 泡泡 丸 散称 即食 鱼丸 鱼干 鱼蛋 咖喱 零食 鱼多 口味 零食 咖喱 味,食品/饮料/酒水    休闲食品    肉干肉脯
老 绥远 牛肉干 内蒙古 特产 零食 手 撕 风干 牛肉干 真空 独立 包装 散装 三种 口味 可 选 辣味,食品/饮料/酒水    休闲食品    肉干肉脯
大连 馆 香仕格手 撕 鱿鱼丝 海鲜 零食 鱿鱼 组合 鱿鱼 尾片 鱿鱼 条 章鱼 足片 大连 特产 海味 休闲 零食 鱿鱼 条 鱿鱼 尾片 章鱼 足片,食品/饮料/酒水    休闲食品    肉干肉脯
宜昌 馆 土老 憨 清江 野鱼 多味 小鱼 块 鱼 干 口水 鱼 年货 袋 湖北 特产 芝麻 味,食品/饮料/酒水    休闲食品    肉干肉脯
金字 火腿 巴玛 生活 家 发酵 火腿 金字 火腿 礼盒装,食品/饮料/酒水    休闲食品    熟食腊味
广东 特产 客家 特产 老白 渡腊 猪肝 广式 腊味 腊肉 农家 自制,食品/饮料/酒水    休闲食品    熟食腊味
山东 馆 山东 特产 庆源 带皮 驴肉 广饶 肴 驴肉 袋装,食品/饮料/酒水    休闲食品    熟食腊味
春光 炭烧 咖啡 糖 醇香 炭烧 喜糖 糖果 零食 海南 特产,食品/饮料/酒水    休闲食品    糖果/巧克力
仙乐 娇 家居 纯棉 斜纹 印花 卡通 糖果 枕 糖果 被 多用 空调 被 靠枕 米奇 恋人 粉,食品/饮料/酒水    休闲食品    糖果/巧克力
德芙 DOVE 摩卡 榛仁 巧克力 碗装 超值 碗装 礼品,食品/饮料/酒水    休闲食品    糖果/巧克力
德国 进口 劳士 可可 cacao 排块 巧克力 排装 板块 牛奶 巧克力 黑 巧克力 牛奶 巧克力 排块,食品/饮料/酒水    休闲食品    糖果/巧克力
金 菲利 黑 巧克力 币 烘焙 原料 袋装 巧克力 甜点 蛋糕 面包 用 原装,食品/饮料/酒水    休闲食品    糖果/巧克力
明治 澳洲 坚果 夹心 巧克力 盒装 多种 口味 任选 情人 礼物 喜糖 休闲 零食 澳洲 坚果 夹心 白巧克力,食品/饮料/酒水    休闲食品    糖果/巧克力
旺旺 旺仔 QQ 糖 多种 口味 休闲 零食 糖果 果汁 童年 味道 荔枝 味,食品/饮料/酒水    休闲食品    糖果/巧克力
西根 CGAN 盒 鲜花 含片 压片 糖 薄荷糖 果 玫瑰 茉莉 桂花 口味 茉莉 味,食品/饮料/酒水    休闲食品    糖果/巧克力
麻仔 花生 酥糖 混合 味 散装 酥糖 传统 零食,食品/饮料/酒水    休闲食品    糖果/巧克力
盛之花 全 果味 系列 棉花 糖 休闲 糖果 办公室 零食 喜糖 杂 果味 袋,食品/饮料/酒水    休闲食品    糖果/巧克力
日本 进口 糖果 零食 kasugai 春日 井 开心 豆 蜜糖 腰豆 水果 味 软糖,食品/饮料/酒水    休闲食品    糖果/巧克力
冠生园 大白兔 奶糖 婚庆 喜 糖果 零食 童年 的 味道 大白兔 奶糖,食品/饮料/酒水    休闲食品    糖果/巧克力
盛之花 克 香草 味 心形 棉花 糖 儿童 礼物 婚庆 喜糖 办公 零食 休闲 伴侣,食品/饮料/酒水    休闲食品    糖果/巧克力
包邮 徐福 记 金币 元宝 巧克力 利 是 糖 酥 心糖 话梅 糖 花生糖 榴莲 糖 牛扎糖 袋装 多种 味 任选 什锦 水果 味 橡皮糖,食品/饮料/酒水    休闲食品    糖果/巧克力
非凡 农庄 美国进口 巧克力 榛果 夹心 威化 卷 进口 罐装 休闲 零食 小吃 包,食品/饮料/酒水    休闲食品    糖果/巧克力
Candy Master 糖果 大师 澳洲 手工 糖果 迪士尼 五连瓶,食品/饮料/酒水    休闲食品    糖果/巧克力
包邮 费列 罗金莎 巧克力 玫瑰 香皂 花 格 礼盒 创意 礼物 表 爱意,食品/饮料/酒水    休闲食品    糖果/巧克力
意大利 费列罗 巧克力 食品 进口 零食 礼盒 粒 电商 专供 情人节 礼物 生日 送 老婆 礼物,食品/饮料/酒水    休闲食品    糖果/巧克力
DST 糖果 德国 原装 进口 haribo 哈瑞宝 软糖 袋 金熊 小熊 糖,食品/饮料/酒水    休闲食品    糖果/巧克力
锦 大福 瑞斯 椰奶 夹心 巧克力 球 婚庆 糖果 礼袋 代 可可 脂 袋 其他,食品/饮料/酒水    休闲食品    糖果/巧克力
结婚 喜糖 马口铁 礼盒 红色 心形 diy 创意 喜糖 成品 批发 含糖 粒 德芙 费列罗旺 仔好 时 诗蒂 喜糖 喜枣 红色 心形 套餐,食品/饮料/酒水    休闲食品    糖果/巧克力
新品 海南 特产 南国 食品 送礼 糖果 椰子 软糖 喜糖 零食 小吃,食品/饮料/酒水    休闲食品    糖果/巧克力
雅客 太妃糖 散装 称重 水果 双扭 软糖 牛奶 味 糖果 巧克力 结婚 喜糖 零食 批发 商务 招待 溏 果 新年 糖 香橙 味,食品/饮料/酒水    休闲食品    糖果/巧克力
韩国 原版 进口 儿童 十二 口味 糖果 系列 水果 硬糖 袋装 婚庆 节日 礼物 樱桃 糖,食品/饮料/酒水    休闲食品    糖果/巧克力
DST 赠送 萌宠 德芙 巧克力 礼盒装 心形 德芙 dove 心语 心印 送 女友 生日 情人节,食品/饮料/酒水    休闲食品    糖果/巧克力
伊高 白色 柱形 棉花 糖 牛轧糖 甜品 烘焙 原料 草莓 味 夹心 软糖 葡萄 味 零食 云 呢 拿味,食品/饮料/酒水    休闲食品    糖果/巧克力
顺丰 包邮 德芙 巧克力 方形 粒 礼盒装 生日 情人 母亲节 礼物 Dove 创意 金色 金典,食品/饮料/酒水    休闲食品    糖果/巧克力
徐福 记 糖果 味口 嚼 糖 散装 棉花 糖 硬糖 喜庆 糖 水果 味 混合 糖 榴莲 糖 硬糖,食品/饮料/酒水    休闲食品    糖果/巧克力
徐福 记 散装 糖果 银致 系列 什糖 喜 婚宴 糖 精选 糖果 棒棒糖 零食 喜糖 批发 薄荷 凉糖,食品/饮料/酒水    休闲食品    糖果/巧克力
包邮 HERSHEY 好时 巧克力 盒装 休闲 办公 零食 零 牛奶 巧克力,食品/饮料/酒水    休闲食品    糖果/巧克力
顺丰 快递 比利时 进口 迪克 多 木盒 酒心 巧克力 巧克力 礼盒 情人节 礼物,食品/饮料/酒水    休闲食品    糖果/巧克力
喜相逢 半糖 牛轧糖 花生 酥糖 四川 特产 休闲 零食 美味 糖果 喜糖 年货 四种 口味 混合 装 可 选 牛轧糖,食品/饮料/酒水    休闲食品    糖果/巧克力
贝奥 棒棒糖 纸棒 圆柱形 巧克力 棒棒糖 棍子 实心 材质 个装,食品/饮料/酒水    休闲食品    糖果/巧克力
好 时费 列罗 德芙 巧克力 结婚 创意 礼品 订婚 礼物 满月 喜糖 婚庆 喜糖 礼 盒子 成品 批发 蓝色 纸盒 三号,食品/饮料/酒水    休闲食品    糖果/巧克力
曼妥思 清劲 无糖 口香糖 薄荷糖 整盒 三种 味道 任选 休闲 零食 经典 香甜 薄荷 味,食品/饮料/酒水    休闲食品    糖果/巧克力
韩美 禾 啵 乐乐 水果 味 硬糖 哈密瓜 味 宝石 糖 戒指 糖果 克 袋 韩国 进口 水蜜桃 味,食品/饮料/酒水    休闲食品    糖果/巧克力
邮费 元起 甜甜 乐 星球 杯 三代 大 杯 粒 一 桶装 特价 零食 饼干 巧克力 中杯 桶,食品/饮料/酒水    休闲食品    糖果/巧克力
好 时费 列罗 德芙 巧克力 结婚 创意 礼品 订婚 礼物 满月 喜糖 婚庆 喜糖 礼 盒子 小号 成品 批发 粉色 圆筒 一号,食品/饮料/酒水    休闲食品    糖果/巧克力
徐福 记 糖果 酥 心糖 糖果 婚庆 喜糖 水果糖 节日 糖果 酥 心糖 口味 可 指定 未指定 随机 发,食品/饮料/酒水    休闲食品    糖果/巧克力
雅麦 香传 原味 牛轧糖 台湾 特产 年货 喜糖 软糖 奶糖 台湾 进口,食品/饮料/酒水    休闲食品    糖果/巧克力
好 媳妇 香 辣味 香干 湖南 特产 豆干 休闲 零食 豆腐干 小吃 平江 酱干 袋 香 辣味,食品/饮料/酒水    休闲食品    休闲零食
瓦 煎 烧 盒 盒 大 泡沫 盒装,食品/饮料/酒水    休闲食品    休闲零食
喜之郎 黄桃 蜜桃 果肉 果冻 杯 布丁 杯 果汁 果冻 水果 冻 布丁 杯 果汁 果冻 大 果冻 办公室 休闲 零食,食品/饮料/酒水    休闲食品    休闲零食
喜之郎 夏日 奇冰脆 脆 冰棒 碎 碎冰 棒 棒冰 风味 饮料 支 菠萝 味 支,食品/饮料/酒水    休闲食品    休闲零食
雪原 奶酪 酸 奶酪 丹 儿童 零食 奶酪 原味 酪丹,食品/饮料/酒水    休闲食品    休闲零食
麻辣 多 拿 休闲 零食 小吃 美食 食品 重庆 特产 麻辣 零食 香辣 海带丝,食品/饮料/酒水    休闲食品    休闲零食
好丽友 好友 趣 加勒比 烤 翅 袋 休闲 零 食品 小吃 非 油炸 膨化食品,食品/饮料/酒水    休闲食品    休闲零食
六洲 生鲜 加热 芥末 章鱼 盒洋琪 日式 调味 章鱼 海鲜 寿司 开盒 即食,食品/饮料/酒水    休闲食品    休闲零食
四川 特产 蜀晨 冰粉 粉 多味 果味 冰粉子 夏季 饮品 香蕉 味 香蕉 味,食品/饮料/酒水    休闲食品    休闲零食
马来西亚 虾味条 小包 咪咪 虾条 休闲 零嘴 零食,食品/饮料/酒水    休闲食品    休闲零食
旺旺 挑豆 零食 回味 蚕豆,食品/饮料/酒水    休闲食品    休闲零食
狗不理 麻花 天津 麻花 天津 特产 狗不理 包子 可可 椒盐 黑芝麻 什锦 种 口味 小吃 零食 黑芝麻 味,食品/饮料/酒水    休闲食品    休闲零食
上好佳 田园 泡 玉米 口味,食品/饮料/酒水    休闲食品    休闲零食
可比克 罐装 薯片 香辣 烧烤 番茄 原 滋味 休闲 零食 香 辣味,食品/饮料/酒水    休闲食品    休闲零食
好 食货 特色菜 湘西 腊肉 湖南 特产 小吃 熟 零食 好吃 的 香 麻辣 食品,食品/饮料/酒水    休闲食品    休闲零食
YS 宅福艺 老 干姜 片选 云南 生 干姜 片 自制 姜片 干 生姜 片 泡茶 罐,食品/饮料/酒水    休闲食品    休闲零食
好丽 友好 友趣 薯片 休闲 膨化 小吃 零 食品 连包 包,食品/饮料/酒水    休闲食品    休闲零食
